datetime,load
2012-01-02 16:45,136.3770053
2012-01-02 17:00,152.473262
2012-01-02 17:15,169.3048128
2012-01-02 17:30,172.0053476
2012-01-02 17:45,170.6550802
2012-01-02 18:00,170.6550802
2012-01-02 18:15,167.2326203
2012-01-02 18:30,167.2326203
2012-01-02 18:45,170.6550802
2012-01-02 19:00,165.8823529
2012-01-02 19:15,174.6925134
2012-01-02 19:30,173.355615
2012-01-02 19:45,164.5454545
2012-01-02 20:00,163.2085561
2012-01-02 20:15,164.5454545
2012-01-02 20:30,157.8342246
2012-01-02 20:45,161.8582888
2012-01-02 21:00,176.0427807
2012-01-02 21:15,165.8823529
2012-01-02 21:30,163.2085561
2012-01-02 21:45,165.8823529
2012-01-02 22:00,161.8582888
2012-01-02 22:15,161.8582888
2012-01-02 22:30,165.8823529
2012-01-02 22:45,160.5213904
2012-01-02 23:00,152.473262
2012-01-02 23:15,152.473262
2012-01-02 23:30,151.1229947
2012-01-02 23:45,147.0989305
2012-01-03 0:00,148.4491979
2012-01-03 0:15,113.5695187
2012-01-03 0:30,41.01604278
2012-01-03 0:45,43.68983957
2012-01-03 1:00,43.68983957
2012-01-03 1:15,45.02673797
2012-01-03 1:30,42.35294118
2012-01-03 1:45,43.68983957
2012-01-03 2:00,42.35294118
2012-01-03 2:15,30.30748663
2012-01-03 2:30,28.97058824
2012-01-03 2:45,28.97058824
2012-01-03 3:00,30.30748663
2012-01-03 3:15,28.97058824
2012-01-03 3:30,26.29679144
2012-01-03 3:45,27.63368984
2012-01-03 4:00,27.63368984
2012-01-03 4:15,28.97058824
2012-01-03 4:30,28.97058824
2012-01-03 4:45,24.95989305
2012-01-03 5:00,26.29679144
2012-01-03 5:15,28.97058824
2012-01-03 5:30,28.97058824
2012-01-03 5:45,27.63368984
2012-01-03 6:00,28.97058824
2012-01-03 6:15,26.29679144
2012-01-03 6:30,26.29679144
2012-01-03 6:45,28.97058824
2012-01-03 7:00,28.97058824
2012-01-03 7:15,26.29679144
2012-01-03 7:30,27.63368984
2012-01-03 7:45,27.63368984
2012-01-03 8:00,92.09893048
2012-01-03 8:15,143.0748663
2012-01-03 8:30,133.6898396
2012-01-03 8:45,129.6657754
2012-01-03 9:00,116.2433155
2012-01-03 9:15,109.5454545
2012-01-03 9:30,106.8582888
2012-01-03 9:45,104.171123
2012-01-03 10:00,101.4839572
2012-01-03 10:15,102.8342246
2012-01-03 10:30,97.45989305
2012-01-03 10:45,100.1470588
2012-01-03 11:00,109.5454545
2012-01-03 11:15,112.2192513
2012-01-03 11:30,106.8582888
2012-01-03 11:45,106.8582888
2012-01-03 12:00,104.171123
2012-01-03 12:15,101.4839572
2012-01-03 12:30,104.171123
2012-01-03 12:45,110.8823529
2012-01-03 13:00,106.8582888
2012-01-03 13:15,112.2192513
2012-01-03 13:30,108.1951872
2012-01-03 13:45,113.5695187
2012-01-03 14:00,113.5695187
2012-01-03 14:15,113.5695187
2012-01-03 14:30,117.5935829
2012-01-03 14:45,118.9304813
2012-01-03 15:00,124.2914439
2012-01-03 15:15,125.6417112
2012-01-03 15:30,129.6657754
2012-01-03 15:45,126.9786096
2012-01-03 16:00,126.9786096
2012-01-03 16:15,135.026738
2012-01-03 16:30,144.4251337
2012-01-03 16:45,163.2085561
2012-01-03 17:00,172.0053476
2012-01-03 17:15,177.3930481
2012-01-03 17:30,176.0427807
2012-01-03 17:45,176.0427807
2012-01-03 18:00,177.3930481
2012-01-03 18:15,174.6925134
2012-01-03 18:30,174.6925134
2012-01-03 18:45,177.3930481
2012-01-03 19:00,177.3930481
2012-01-03 19:15,180.0935829
2012-01-03 19:30,184.131016
2012-01-03 19:45,184.131016
2012-01-03 20:00,186.8315508
2012-01-03 20:15,185.4812834
2012-01-03 20:30,181.4304813
2012-01-03 20:45,181.4304813
2012-01-03 21:00,198.9572193
2012-01-03 21:15,196.2566845
2012-01-03 21:30,192.2192513
2012-01-03 21:45,194.9064171
2012-01-03 22:00,188.1684492
2012-01-03 22:15,184.131016
2012-01-03 22:30,180.0935829
2012-01-03 22:45,163.2085561
2012-01-03 23:00,163.2085561
2012-01-03 23:15,165.8823529
2012-01-03 23:30,164.5454545
2012-01-03 23:45,161.8582888
2012-01-04 0:00,163.2085561
2012-01-04 0:15,156.4973262
2012-01-04 0:30,156.4973262
2012-01-04 0:45,155.1470588
2012-01-04 1:00,122.9545455
2012-01-04 1:15,125.6417112
2012-01-04 1:30,126.9786096
2012-01-04 1:45,112.2192513
2012-01-04 2:00,67.78074866
2012-01-04 2:15,57.07219251
2012-01-04 2:30,47.70053476
2012-01-04 2:45,46.36363636
2012-01-04 3:00,45.02673797
2012-01-04 3:15,41.01604278
2012-01-04 3:30,31.64438503
2012-01-04 3:45,32.98128342
2012-01-04 4:00,34.31818182
2012-01-04 4:15,34.31818182
2012-01-04 4:30,32.98128342
2012-01-04 4:45,31.64438503
2012-01-04 5:00,31.64438503
2012-01-04 5:15,32.98128342
2012-01-04 5:30,31.64438503
2012-01-04 5:45,30.30748663
2012-01-04 6:00,30.30748663
2012-01-04 6:15,27.63368984
2012-01-04 6:30,27.63368984
2012-01-04 6:45,31.64438503
2012-01-04 7:00,30.30748663
2012-01-04 7:15,27.63368984
2012-01-04 7:30,30.30748663
2012-01-04 7:45,28.97058824
2012-01-04 8:00,113.5695187
2012-01-04 8:15,139.0508021
2012-01-04 8:30,124.2914439
2012-01-04 8:45,120.2673797
2012-01-04 9:00,117.5935829
2012-01-04 9:15,113.5695187
2012-01-04 9:30,110.8823529
2012-01-04 9:45,106.8582888
2012-01-04 10:00,101.4839572
2012-01-04 10:15,98.81016043
2012-01-04 10:30,96.12299465
2012-01-04 10:45,94.78609626
2012-01-04 11:00,96.12299465
2012-01-04 11:15,96.12299465
2012-01-04 11:30,94.78609626
2012-01-04 11:45,93.43582888
2012-01-04 12:00,96.12299465
2012-01-04 12:15,100.1470588
2012-01-04 12:30,101.4839572
2012-01-04 12:45,100.1470588
2012-01-04 13:00,94.78609626
2012-01-04 13:15,93.43582888
2012-01-04 13:30,93.43582888
2012-01-04 13:45,92.09893048
2012-01-04 14:00,102.8342246
2012-01-04 14:15,105.5213904
2012-01-04 14:30,117.5935829
2012-01-04 14:45,122.9545455
2012-01-04 15:00,124.2914439
2012-01-04 15:15,124.2914439
2012-01-04 15:30,131.0026738
2012-01-04 15:45,135.026738
2012-01-04 16:00,136.3770053
2012-01-04 16:15,141.7379679
2012-01-04 16:30,139.0508021
2012-01-04 16:45,141.7379679
2012-01-04 17:00,149.7860963
2012-01-04 17:15,160.5213904
2012-01-04 17:30,170.6550802
2012-01-04 17:45,176.0427807
2012-01-04 18:00,174.6925134
2012-01-04 18:15,173.355615
2012-01-04 18:30,173.355615
2012-01-04 18:45,173.355615
2012-01-04 19:00,176.0427807
2012-01-04 19:15,180.0935829
2012-01-04 19:30,177.3930481
2012-01-04 19:45,173.355615
2012-01-04 20:00,172.0053476
2012-01-04 20:15,173.355615
2012-01-04 20:30,172.0053476
2012-01-04 20:45,172.0053476
2012-01-04 21:00,139.0508021
2012-01-04 21:15,49.03743316
2012-01-04 21:30,45.02673797
2012-01-04 21:45,45.02673797
2012-01-04 22:00,65.09358289
2012-01-04 22:15,152.473262
2012-01-04 22:30,153.8101604
2012-01-04 22:45,151.1229947
2012-01-04 23:00,149.7860963
2012-01-04 23:15,152.473262
2012-01-04 23:30,157.8342246
2012-01-04 23:45,156.4973262
2012-01-05 0:00,157.8342246
2012-01-05 0:15,157.8342246
2012-01-05 0:30,157.8342246
2012-01-05 0:45,86.73796791
2012-01-05 1:00,43.68983957
2012-01-05 1:15,36.99197861
2012-01-05 1:30,36.99197861
2012-01-05 1:45,39.67914439
2012-01-05 2:00,42.35294118
2012-01-05 2:15,36.99197861
2012-01-05 2:30,32.98128342
2012-01-05 2:45,34.31818182
2012-01-05 3:00,35.65508021
2012-01-05 3:15,32.98128342
2012-01-05 3:30,31.64438503
2012-01-05 3:45,31.64438503
2012-01-05 4:00,30.30748663
2012-01-05 4:15,26.29679144
2012-01-05 4:30,28.97058824
2012-01-05 4:45,24.95989305
2012-01-05 5:00,26.29679144
2012-01-05 5:15,27.63368984
2012-01-05 5:30,27.63368984
2012-01-05 5:45,27.63368984
2012-01-05 6:00,26.29679144
2012-01-05 6:15,24.95989305
2012-01-05 6:30,26.29679144
2012-01-05 6:45,27.63368984
2012-01-05 7:00,26.29679144
2012-01-05 7:15,26.29679144
2012-01-05 7:30,26.29679144
2012-01-05 7:45,27.63368984
2012-01-05 8:00,73.12834225
2012-01-05 8:15,128.315508
2012-01-05 8:30,122.9545455
2012-01-05 8:45,116.2433155
2012-01-05 9:00,106.8582888
2012-01-05 9:15,102.8342246
2012-01-05 9:30,102.8342246
2012-01-05 9:45,100.1470588
2012-01-05 10:00,92.09893048
2012-01-05 10:15,93.43582888
2012-01-05 10:30,89.41176471
2012-01-05 10:45,85.38770053
2012-01-05 11:00,83.8368984
2012-01-05 11:15,89.41176471
2012-01-05 11:30,86.73796791
2012-01-05 11:45,94.78609626
2012-01-05 12:00,105.5213904
2012-01-05 12:15,104.171123
2012-01-05 12:30,105.5213904
2012-01-05 12:45,102.8342246
2012-01-05 13:00,100.1470588
2012-01-05 13:15,96.12299465
2012-01-05 13:30,96.12299465
2012-01-05 13:45,96.12299465
2012-01-05 14:00,100.1470588
2012-01-05 14:15,98.81016043
2012-01-05 14:30,98.81016043
2012-01-05 14:45,106.8582888
2012-01-05 15:00,120.2673797
2012-01-05 15:15,117.5935829
2012-01-05 15:30,120.2673797
2012-01-05 15:45,121.6176471
2012-01-05 16:00,121.6176471
2012-01-05 16:15,125.6417112
2012-01-05 16:30,131.0026738
2012-01-05 16:45,124.2914439
2012-01-05 17:00,133.6898396
2012-01-05 17:15,148.4491979
2012-01-05 17:30,155.1470588
2012-01-05 17:45,164.5454545
2012-01-05 18:00,169.3048128
2012-01-05 18:15,165.8823529
2012-01-05 18:30,165.8823529
2012-01-05 18:45,165.8823529
2012-01-05 19:00,165.8823529
2012-01-05 19:15,167.2326203
2012-01-05 19:30,116.2433155
2012-01-05 19:45,108.1951872
2012-01-05 20:00,108.1951872
2012-01-05 20:15,109.5454545
2012-01-05 20:30,108.1951872
2012-01-05 20:45,106.8582888
2012-01-05 21:00,77.13903743
2012-01-05 21:15,42.35294118
2012-01-05 21:30,35.65508021
2012-01-05 21:45,36.99197861
2012-01-05 22:00,35.65508021
2012-01-05 22:15,53.06149733
2012-01-05 22:30,63.75668449
2012-01-05 22:45,62.4197861
2012-01-05 23:00,59.7459893
2012-01-05 23:15,62.4197861
2012-01-05 23:30,62.4197861
2012-01-05 23:45,59.7459893
2012-01-06 0:00,62.4197861
2012-01-06 0:15,62.4197861
2012-01-06 0:30,61.0828877
2012-01-06 0:45,62.4197861
2012-01-06 1:00,45.02673797
2012-01-06 1:15,34.31818182
2012-01-06 1:30,34.31818182
2012-01-06 1:45,32.98128342
2012-01-06 2:00,34.31818182
2012-01-06 2:15,30.30748663
2012-01-06 2:30,28.97058824
2012-01-06 2:45,28.97058824
2012-01-06 3:00,30.30748663
2012-01-06 3:15,28.97058824
2012-01-06 3:30,26.29679144
2012-01-06 3:45,27.63368984
2012-01-06 4:00,28.97058824
2012-01-06 4:15,28.97058824
2012-01-06 4:30,30.30748663
2012-01-06 4:45,27.63368984
2012-01-06 5:00,27.63368984
2012-01-06 5:15,30.30748663
2012-01-06 5:30,28.97058824
2012-01-06 5:45,27.63368984
2012-01-06 6:00,24.95989305
2012-01-06 6:15,24.95989305
2012-01-06 6:30,24.95989305
2012-01-06 6:45,26.29679144
2012-01-06 7:00,26.29679144
2012-01-06 7:15,23.62299465
2012-01-06 7:30,24.95989305
2012-01-06 7:45,27.63368984
2012-01-06 8:00,86.73796791
2012-01-06 8:15,129.6657754
2012-01-06 8:30,117.5935829
2012-01-06 8:45,110.8823529
2012-01-06 9:00,109.5454545
2012-01-06 9:15,106.8582888
2012-01-06 9:30,104.171123
2012-01-06 9:45,100.1470588
2012-01-06 10:00,92.09893048
2012-01-06 10:15,90.76203209
2012-01-06 10:30,86.73796791
2012-01-06 10:45,83.8368984
2012-01-06 11:00,82.5
2012-01-06 11:15,81.14973262
2012-01-06 11:30,82.5
2012-01-06 11:45,82.5
2012-01-06 12:00,88.07486631
2012-01-06 12:15,97.45989305
2012-01-06 12:30,101.4839572
2012-01-06 12:45,100.1470588
2012-01-06 13:00,100.1470588
2012-01-06 13:15,105.5213904
2012-01-06 13:30,105.5213904
2012-01-06 13:45,109.5454545
2012-01-06 14:00,117.5935829
2012-01-06 14:15,117.5935829
2012-01-06 14:30,116.2433155
2012-01-06 14:45,118.9304813
2012-01-06 15:00,125.6417112
2012-01-06 15:15,126.9786096
2012-01-06 15:30,126.9786096
2012-01-06 15:45,133.6898396
2012-01-06 16:00,132.3529412
2012-01-06 16:15,139.0508021
2012-01-06 16:30,149.7860963
2012-01-06 16:45,152.473262
2012-01-06 17:00,160.5213904
2012-01-06 17:15,176.0427807
2012-01-06 17:30,182.7807487
2012-01-06 17:45,186.8315508
2012-01-06 18:00,185.4812834
2012-01-06 18:15,184.131016
2012-01-06 18:30,182.7807487
2012-01-06 18:45,184.131016
2012-01-06 19:00,182.7807487
2012-01-06 19:15,181.4304813
2012-01-06 19:30,180.0935829
2012-01-06 19:45,174.6925134
2012-01-06 20:00,172.0053476
2012-01-06 20:15,170.6550802
2012-01-06 20:30,170.6550802
2012-01-06 20:45,173.355615
2012-01-06 21:00,176.0427807
2012-01-06 21:15,172.0053476
2012-01-06 21:30,164.5454545
2012-01-06 21:45,165.8823529
2012-01-06 22:00,160.5213904
2012-01-06 22:15,157.8342246
2012-01-06 22:30,157.8342246
2012-01-06 22:45,153.8101604
2012-01-06 23:00,151.1229947
2012-01-06 23:15,153.8101604
2012-01-06 23:30,131.0026738
2012-01-06 23:45,85.38770053
2012-01-07 0:00,54.39839572
2012-01-07 0:15,49.03743316
2012-01-07 0:30,46.36363636
2012-01-07 0:45,34.31818182
2012-01-07 1:00,34.31818182
2012-01-07 1:15,38.34224599
2012-01-07 1:30,41.01604278
2012-01-07 1:45,43.68983957
2012-01-07 2:00,32.98128342
2012-01-07 2:15,28.97058824
2012-01-07 2:30,27.63368984
2012-01-07 2:45,28.97058824
2012-01-07 3:00,28.97058824
2012-01-07 3:15,27.63368984
2012-01-07 3:30,23.62299465
2012-01-07 3:45,24.95989305
2012-01-07 4:00,26.29679144
2012-01-07 4:15,27.63368984
2012-01-07 4:30,27.63368984
2012-01-07 4:45,23.62299465
2012-01-07 5:00,26.29679144
2012-01-07 5:15,27.63368984
2012-01-07 5:30,27.63368984
2012-01-07 5:45,27.63368984
2012-01-07 6:00,26.29679144
2012-01-07 6:15,24.95989305
2012-01-07 6:30,24.95989305
2012-01-07 6:45,28.97058824
2012-01-07 7:00,27.63368984
2012-01-07 7:15,24.95989305
2012-01-07 7:30,27.63368984
2012-01-07 7:45,23.62299465
2012-01-07 8:00,23.62299465
2012-01-07 8:15,24.95989305
2012-01-07 8:30,23.62299465
2012-01-07 8:45,22.27272727
2012-01-07 9:00,16.92513369
2012-01-07 9:15,16.92513369
2012-01-07 9:30,20.93582888
2012-01-07 9:45,20.93582888
2012-01-07 10:00,15.58823529
2012-01-07 10:15,14.2513369
2012-01-07 10:30,15.58823529
2012-01-07 10:45,14.2513369
2012-01-07 11:00,12.9144385
2012-01-07 11:15,15.58823529
2012-01-07 11:30,15.58823529
2012-01-07 11:45,15.58823529
2012-01-07 12:00,16.92513369
2012-01-07 12:15,14.2513369
2012-01-07 12:30,12.9144385
2012-01-07 12:45,15.58823529
2012-01-07 13:00,15.58823529
2012-01-07 13:15,14.2513369
2012-01-07 13:30,14.2513369
2012-01-07 13:45,14.2513369
2012-01-07 14:00,15.58823529
2012-01-07 14:15,14.2513369
2012-01-07 14:30,12.9144385
2012-01-07 14:45,16.92513369
2012-01-07 15:00,18.26203209
2012-01-07 15:15,12.9144385
2012-01-07 15:30,12.9144385
2012-01-07 15:45,15.58823529
2012-01-07 16:00,15.58823529
2012-01-07 16:15,16.92513369
2012-01-07 16:30,16.92513369
2012-01-07 16:45,14.2513369
2012-01-07 17:00,12.9144385
2012-01-07 17:15,19.59893048
2012-01-07 17:30,23.62299465
2012-01-07 17:45,22.27272727
2012-01-07 18:00,23.62299465
2012-01-07 18:15,22.27272727
2012-01-07 18:30,22.27272727
2012-01-07 18:45,26.29679144
2012-01-07 19:00,26.29679144
2012-01-07 19:15,23.62299465
2012-01-07 19:30,26.29679144
2012-01-07 19:45,22.27272727
2012-01-07 20:00,22.27272727
2012-01-07 20:15,23.62299465
2012-01-07 20:30,24.95989305
2012-01-07 20:45,35.65508021
2012-01-07 21:00,32.98128342
2012-01-07 21:15,24.95989305
2012-01-07 21:30,22.27272727
2012-01-07 21:45,24.95989305
2012-01-07 22:00,23.62299465
2012-01-07 22:15,23.62299465
2012-01-07 22:30,27.63368984
2012-01-07 22:45,24.95989305
2012-01-07 23:00,22.27272727
2012-01-07 23:15,26.29679144
2012-01-07 23:30,26.29679144
2012-01-07 23:45,24.95989305
2012-01-08 0:00,28.97058824
2012-01-08 0:15,30.30748663
2012-01-08 0:30,30.30748663
2012-01-08 0:45,32.98128342
2012-01-08 1:00,30.30748663
2012-01-08 1:15,30.30748663
2012-01-08 1:30,28.97058824
2012-01-08 1:45,26.29679144
2012-01-08 2:00,23.62299465
2012-01-08 2:15,26.29679144
2012-01-08 2:30,26.29679144
2012-01-08 2:45,27.63368984
2012-01-08 3:00,28.97058824
2012-01-08 3:15,24.95989305
2012-01-08 3:30,23.62299465
2012-01-08 3:45,24.95989305
2012-01-08 4:00,26.29679144
2012-01-08 4:15,27.63368984
2012-01-08 4:30,27.63368984
2012-01-08 4:45,23.62299465
2012-01-08 5:00,24.95989305
2012-01-08 5:15,27.63368984
2012-01-08 5:30,27.63368984
2012-01-08 5:45,26.29679144
2012-01-08 6:00,26.29679144
2012-01-08 6:15,23.62299465
2012-01-08 6:30,26.29679144
2012-01-08 6:45,27.63368984
2012-01-08 7:00,27.63368984
2012-01-08 7:15,24.95989305
2012-01-08 7:30,24.95989305
2012-01-08 7:45,23.62299465
2012-01-08 8:00,23.62299465
2012-01-08 8:15,24.95989305
2012-01-08 8:30,16.92513369
2012-01-08 8:45,14.2513369
2012-01-08 9:00,15.58823529
2012-01-08 9:15,16.92513369
2012-01-08 9:30,18.26203209
2012-01-08 9:45,16.92513369
2012-01-08 10:00,14.2513369
2012-01-08 10:15,14.2513369
2012-01-08 10:30,14.2513369
2012-01-08 10:45,14.2513369
2012-01-08 11:00,14.2513369
2012-01-08 11:15,16.92513369
2012-01-08 11:30,16.92513369
2012-01-08 11:45,16.92513369
2012-01-08 12:00,18.26203209
2012-01-08 12:15,15.58823529
2012-01-08 12:30,12.9144385
2012-01-08 12:45,15.58823529
2012-01-08 13:00,15.58823529
2012-01-08 13:15,14.2513369
2012-01-08 13:30,14.2513369
2012-01-08 13:45,14.2513369
2012-01-08 14:00,15.58823529
2012-01-08 14:15,14.2513369
2012-01-08 14:30,12.9144385
2012-01-08 14:45,15.58823529
2012-01-08 15:00,16.92513369
2012-01-08 15:15,12.9144385
2012-01-08 15:30,12.9144385
2012-01-08 15:45,14.2513369
2012-01-08 16:00,14.2513369
2012-01-08 16:15,16.92513369
2012-01-08 16:30,16.92513369
2012-01-08 16:45,14.2513369
2012-01-08 17:00,12.9144385
2012-01-08 17:15,19.59893048
2012-01-08 17:30,23.62299465
2012-01-08 17:45,22.27272727
2012-01-08 18:00,23.62299465
2012-01-08 18:15,22.27272727
2012-01-08 18:30,22.27272727
2012-01-08 18:45,24.95989305
2012-01-08 19:00,24.95989305
2012-01-08 19:15,24.95989305
2012-01-08 19:30,26.29679144
2012-01-08 19:45,22.27272727
2012-01-08 20:00,22.27272727
2012-01-08 20:15,23.62299465
2012-01-08 20:30,23.62299465
2012-01-08 20:45,23.62299465
2012-01-08 21:00,27.63368984
2012-01-08 21:15,24.95989305
2012-01-08 21:30,22.27272727
2012-01-08 21:45,23.62299465
2012-01-08 22:00,22.27272727
2012-01-08 22:15,23.62299465
2012-01-08 22:30,28.97058824
2012-01-08 22:45,26.29679144
2012-01-08 23:00,23.62299465
2012-01-08 23:15,24.95989305
2012-01-08 23:30,24.95989305
2012-01-08 23:45,22.27272727
2012-01-09 0:00,23.62299465
2012-01-09 0:15,23.62299465
2012-01-09 0:30,24.95989305
2012-01-09 0:45,27.63368984
2012-01-09 1:00,24.95989305
2012-01-09 1:15,23.62299465
2012-01-09 1:30,26.29679144
2012-01-09 1:45,26.29679144
2012-01-09 2:00,23.62299465
2012-01-09 2:15,26.29679144
2012-01-09 2:30,26.29679144
2012-01-09 2:45,27.63368984
2012-01-09 3:00,28.97058824
2012-01-09 3:15,26.29679144
2012-01-09 3:30,23.62299465
2012-01-09 3:45,24.95989305
2012-01-09 4:00,24.95989305
2012-01-09 4:15,26.29679144
2012-01-09 4:30,27.63368984
2012-01-09 4:45,24.95989305
2012-01-09 5:00,24.95989305
2012-01-09 5:15,27.63368984
2012-01-09 5:30,27.63368984
2012-01-09 5:45,27.63368984
2012-01-09 6:00,26.29679144
2012-01-09 6:15,24.95989305
2012-01-09 6:30,24.95989305
2012-01-09 6:45,27.63368984
2012-01-09 7:00,27.63368984
2012-01-09 7:15,24.95989305
2012-01-09 7:30,26.29679144
2012-01-09 7:45,27.63368984
2012-01-09 8:00,109.5454545
2012-01-09 8:15,133.6898396
2012-01-09 8:30,124.2914439
2012-01-09 8:45,116.2433155
2012-01-09 9:00,112.2192513
2012-01-09 9:15,106.8582888
2012-01-09 9:30,104.171123
2012-01-09 9:45,102.8342246
2012-01-09 10:00,100.1470588
2012-01-09 10:15,105.5213904
2012-01-09 10:30,102.8342246
2012-01-09 10:45,102.8342246
2012-01-09 11:00,102.8342246
2012-01-09 11:15,105.5213904
2012-01-09 11:30,106.8582888
2012-01-09 11:45,106.8582888
2012-01-09 12:00,113.5695187
2012-01-09 12:15,118.9304813
2012-01-09 12:30,105.5213904
2012-01-09 12:45,105.5213904
2012-01-09 13:00,102.8342246
2012-01-09 13:15,102.8342246
2012-01-09 13:30,102.8342246
2012-01-09 13:45,104.171123
